Protein Group,Protein ID,Accession,Score (%),-10lgP,Coverage (%),Coverage (%) Tryp_1hr_Rep1,Coverage (%) Tryp_1hr_Rep2,Coverage (%) Tryp_1hr_Rep3,Coverage (%) Tryp_18hr_Rep1,Coverage (%) Tryp_18hr_Rep2,Coverage (%) Tryp_18hr_Rep3,Coverage (%) AspN_1hr_Rep1,Coverage (%) AspN_1hr_Rep2,Coverage (%) AspN_1hr_Rep3,Coverage (%) AspN_18hr_Rep1,Coverage (%) AspN_18hr_Rep2,Coverage (%) AspN_18hr_Rep3,Coverage (%) Gluc_1hr_Rep1,Coverage (%) GluC_1hr_Rep2,Coverage (%) GluC_1hr_Rep3,Coverage (%) Gluc_18hr_Rep1,Coverage (%) GluC_18hr_Rep2,Coverage (%) GluC_18hr_Rep3,Area Tryp_1hr_Rep1,Area Tryp_1hr_Rep2,Area Tryp_1hr_Rep3,Area Tryp_18hr_Rep1,Area Tryp_18hr_Rep2,Area Tryp_18hr_Rep3,Area AspN_1hr_Rep1,Area AspN_1hr_Rep2,Area AspN_1hr_Rep3,Area AspN_18hr_Rep1,Area AspN_18hr_Rep2,Area AspN_18hr_Rep3,Area Gluc_1hr_Rep1,Area GluC_1hr_Rep2,Area GluC_1hr_Rep3,Area Gluc_18hr_Rep1,Area GluC_18hr_Rep2,Area GluC_18hr_Rep3,#Peptides,#Unique,#Spec Tryp_1hr_Rep1,#Spec Tryp_1hr_Rep2,#Spec Tryp_1hr_Rep3,#Spec Tryp_18hr_Rep1,#Spec Tryp_18hr_Rep2,#Spec Tryp_18hr_Rep3,#Spec AspN_1hr_Rep1,#Spec AspN_1hr_Rep2,#Spec AspN_1hr_Rep3,#Spec AspN_18hr_Rep1,#Spec AspN_18hr_Rep2,#Spec AspN_18hr_Rep3,#Spec Gluc_1hr_Rep1,#Spec GluC_1hr_Rep2,#Spec GluC_1hr_Rep3,#Spec Gluc_18hr_Rep1,#Spec GluC_18hr_Rep2,#Spec GluC_18hr_Rep3,PTM,Avg. Mass,Description
1586,1002,Q9H7Z7|PGES2_HUMAN,99.2,169.53,50,27,25,25,17,7,31,6,6,0,12,12,6,0,0,0,0,0,0,3.495E7,3.6853E7,2.9069E7,8.311E7,2.0721E7,2.7629E7,7.3748E5,3.6603E6,,2.4126E7,2.3035E7,1.5844E6,,,,,,,16,16,11,11,11,10,9,17,1,2,0,7,5,1,0,0,0,0,0,0,,41943,Prostaglandin E synthase 2 OS=Homo sapiens OX=9606 GN=PTGES2 PE=1 SV=1
1812,1361,Q6UXN9|WDR82_HUMAN,99.2,169.41,55,31,24,4,17,4,11,13,0,5,8,19,0,0,4,0,4,0,0,6.2017E7,3.5834E7,4.433E6,9.9402E7,2.2825E7,9.5001E6,2.5297E7,,0,1.979E7,2.8145E6,,,1.6366E6,,1.1327E7,,,17,16,14,6,2,7,3,3,8,0,3,5,4,0,0,2,0,2,0,0,Carbamidomethylation,35079,WD repeat-containing protein 82 OS=Homo sapiens OX=9606 GN=WDR82 PE=1 SV=1
1046,1212,P62491|RB11A_HUMAN,99.2,169.38,70,38,41,37,36,31,31,11,11,18,17,17,42,0,0,7,7,0,0,,,,,,,,,1.5983E6,1.4778E6,1.6868E7,3.2627E6,,,1.4827E6,4.088E6,,,19,3,30,35,25,27,23,27,7,5,10,3,5,11,0,0,2,2,0,0,Deamidation (NQ),24394,Ras-related protein Rab-11A OS=Homo sapiens OX=9606 GN=RAB11A PE=1 SV=3
689,1940,P57721|PCBP3_HUMAN,99.2,169.37,25,15,19,19,18,18,20,4,4,4,4,9,4,8,5,9,14,12,0,1.0572E7,1.7889E7,3.8761E6,2.6299E7,1.6673E7,8.6941E6,,,,,,,,,,,,,15,1,64,46,37,53,49,41,2,9,7,2,19,11,5,2,10,21,45,0,Carbamidomethylation; Deamidation (NQ); Oxidation (M),39465,Poly(rC)-binding protein 3 OS=Homo sapiens OX=9606 GN=PCBP3 PE=2 SV=2
749,3223,P42677|RS27_HUMAN,99.1,169.20,67,42,45,46,31,42,31,33,33,33,33,33,33,19,0,17,17,17,0,1.0418E8,2.0422E8,5.2025E6,7.1654E8,2.1888E8,4.6345E7,2.8909E8,1.7274E8,4.2082E7,5.201E8,2.2685E7,8.4706E6,,,2.8294E6,7.6935E7,8.2473E7,,14,8,37,28,24,38,43,30,33,15,11,30,33,7,1,0,2,5,28,0,Carbamidomethylation; Deamidation (NQ); Oxidation (M),9461,40S ribosomal protein S27 OS=Homo sapiens OX=9606 GN=RPS27 PE=1 SV=3
1558,980,Q13330|MTA1_HUMAN,99.2,169.14,33,12,7,5,11,9,5,3,5,1,3,1,3,0,0,0,0,0,0,1.3855E7,7.3776E6,6.9805E6,2.1732E7,4.4099E7,2.7748E6,2.0403E6,2.1332E6,,7.6789E5,,,,,,,,,20,12,11,8,5,7,27,6,5,5,2,4,2,5,0,0,0,0,0,0,Carbamidomethylation; Deamidation (NQ); Oxidation (M),80786,Metastasis-associated protein MTA1 OS=Homo sapiens OX=9606 GN=MTA1 PE=1 SV=2
1138,1371,Q9Y508|RN114_HUMAN,99.2,169.10,73,9,34,19,14,23,14,25,30,36,7,30,23,52,41,15,15,31,0,1.6425E7,8.0654E7,1.7063E7,6.5531E7,6.7964E7,1.667E7,3.3419E7,7.2396E7,1.8947E7,1.8462E7,1.0231E8,1.4383E7,3.4413E7,2.6966E7,1.5611E7,5.7419E7,4.0334E7,,21,21,2,11,9,6,6,6,14,12,9,6,12,7,17,18,6,9,29,0,Carbamidomethylation; Deamidation (NQ),25694,E3 ubiquitin-protein ligase RNF114 OS=Homo sapiens OX=9606 GN=RNF114 PE=1 SV=1
1349,1596,P15976|GATA1_HUMAN,99.2,169.09,53,11,23,15,8,10,10,6,6,11,0,21,11,9,14,4,14,9,0,3.065E7,7.937E7,1.76E7,1.1064E8,4.7514E7,1.5672E7,1.0299E7,2.2194E7,1.0852E7,,2.9304E7,5.1342E6,1.7683E7,3.6969E6,2.2872E6,4.5847E7,6.7879E6,,15,15,7,11,8,9,5,7,5,4,5,0,8,3,10,6,3,17,18,0,Carbamidomethylation; Oxidation (M),42751,Erythroid transcription factor OS=Homo sapiens OX=9606 GN=GATA1 PE=1 SV=1
1114,1151,O15400|STX7_HUMAN,99.2,169.01,74,0,16,10,6,10,10,20,23,4,9,27,19,34,40,13,24,30,10,,3.7813E7,6.6386E6,1.9239E7,1.684E7,4.4969E6,1.3969E7,3.2532E7,2.1564E6,1.0985E7,3.0796E7,4.6709E6,4.3701E7,4.0245E7,4.1189E6,7.1572E7,3.8966E7,3.4366E5,18,18,0,6,4,1,2,3,4,9,1,2,6,6,16,35,7,10,73,1,Carbamidomethylation; Deamidation (NQ),29816,Syntaxin-7 OS=Homo sapiens OX=9606 GN=STX7 PE=1 SV=4
1175,1094,Q15257|PTPA_HUMAN,99.2,168.85,49,27,24,24,37,13,29,0,0,3,6,13,10,0,0,0,0,11,0,1.2561E8,1.135E8,5.5946E7,4.7701E8,1.4128E8,8.0049E7,,,4.5308E6,2.5406E7,1.2289E7,3.3881E6,,,,,7.8741E5,,15,15,17,11,14,34,51,20,0,0,3,5,5,4,0,0,0,0,2,0,Deamidation (NQ); Oxidation (M),40668,Serine/threonine-protein phosphatase 2A activator OS=Homo sapiens OX=9606 GN=PTPA PE=1 SV=3
1422,1141,Q9Y6D9|MD1L1_HUMAN,99.2,168.65,39,6,11,3,2,14,3,8,5,2,0,5,2,13,9,4,5,4,0,1.9127E7,3.6566E7,7.6E6,2.2763E6,3.3445E7,4.9286E6,8.9245E6,1.4475E7,7.059E5,,2.3126E7,1.3551E7,1.298E7,6.6601E6,2.106E6,2.3966E7,5.3458E6,,28,28,7,12,4,3,13,2,8,8,2,0,4,2,12,11,3,6,13,0,Carbamidomethylation; Deamidation (NQ),83067,Mitotic spindle assembly checkpoint protein MAD1 OS=Homo sapiens OX=9606 GN=MAD1L1 PE=1 SV=2
1574,966,Q9Y606|TRUA_HUMAN,99.2,168.65,52,14,9,22,19,16,31,10,6,6,11,6,0,0,0,0,3,0,0,4.3598E7,2.9718E7,1.9459E7,1.4274E8,6.1224E7,3.7312E7,1.2127E7,1.4179E7,3.818E6,2.5066E7,1.21E7,,,,,3.2156E6,,,21,21,8,7,10,13,17,13,6,3,2,4,1,0,0,0,0,2,0,0,Carbamidomethylation,47470,tRNA pseudouridine synthase A OS=Homo sapiens OX=9606 GN=PUS1 PE=1 SV=3
614,2383,Q9H299|SH3L3_HUMAN,99.1,168.49,89,20,22,56,20,16,56,32,32,22,32,32,32,76,60,49,49,49,56,7.9562E7,1.4617E8,4.6168E7,1.7973E8,5.4338E6,3.4784E7,1.758E8,2.1706E8,3.5133E7,1.5373E8,1.3756E8,2.1385E7,2.232E8,1.381E8,3.2254E7,3.5824E8,1.9531E8,1.2341E7,15,15,9,10,13,11,4,10,22,20,9,18,12,10,70,52,21,46,123,30,Carbamidomethylation; Deamidation (NQ); Oxidation (M),10438,SH3 domain-binding glutamic acid-rich-like protein 3 OS=Homo sapiens OX=9606 GN=SH3BGRL3 PE=1 SV=1
1612,1161,Q9UN36|NDRG2_HUMAN,99.2,168.49,59,12,27,19,4,14,12,7,3,3,6,15,3,10,16,3,19,14,0,9.8673E6,2.8513E7,1.5026E7,2.9296E7,6.1248E6,3.8461E6,5.5818E6,,4.3641E6,6.1671E6,1.018E7,,6.4302E6,3.145E6,2.3908E6,3.0139E7,1.3035E7,,18,17,3,6,6,3,3,5,3,3,1,4,7,1,2,4,2,5,22,0,Carbamidomethylation; Deamidation (NQ),40798,Protein NDRG2 OS=Homo sapiens OX=9606 GN=NDRG2 PE=1 SV=2
1369,1125,Q9Y512|SAM50_HUMAN,99.2,168.39,47,12,28,15,24,13,17,8,8,14,8,8,0,0,4,4,4,4,0,4.18E7,7.9533E7,1.9941E7,1.4581E8,5.8822E7,2.5978E7,9.0896E6,6.7165E6,4.6142E6,5.5525E6,4.9851E6,,,8.624E5,1.5654E6,1.738E7,3.6816E6,,15,15,10,12,8,16,27,10,5,5,6,7,5,0,0,2,3,3,4,0,Carbamidomethylation; Deamidation (NQ),51976,Sorting and assembly machinery component 50 homolog OS=Homo sapiens OX=9606 GN=SAMM50 PE=1 SV=3
1228,1294,Q96B26|EXOS8_HUMAN,99.2,168.31,70,20,51,7,27,15,28,42,26,26,41,22,25,5,0,0,0,0,0,6.2967E7,1.3713E8,1.5939E7,2.2235E8,7.568E7,2.4477E7,9.0786E7,6.4159E7,1.9257E7,7.7762E7,6.4054E7,1.0465E7,8.9551E6,,,,,,20,20,6,15,4,27,6,16,22,12,13,14,8,7,3,0,0,0,0,0,Carbamidomethylation; Deamidation (NQ),30040,Exosome complex component RRP43 OS=Homo sapiens OX=9606 GN=EXOSC8 PE=1 SV=1
1712,1264,O95155|UBE4B_HUMAN,99.2,168.26,22,6,3,7,5,6,8,1,4,1,1,1,0,0,0,0,0,1,0,2.1141E7,1.4236E7,1.3864E7,4.5494E7,4.1824E7,5.7038E8,4.5589E6,9.7411E6,4.5788E6,8.7694E6,2.6594E6,,,,,,4.8214E5,,22,22,9,5,9,9,10,12,2,5,3,2,1,0,0,0,0,0,1,0,Carbamidomethylation; Deamidation (NQ),146184,Ubiquitin conjugation factor E4 B OS=Homo sapiens OX=9606 GN=UBE4B PE=1 SV=1
1448,1236,Q7Z6E9|RBBP6_HUMAN,99.2,168.22,20,1,1,2,2,2,0,5,2,1,3,1,0,5,2,0,1,4,0,4.5284E6,8.6849E6,3.4806E6,9.784E6,7.8491E6,,1.7599E7,1.3454E7,1.0801E6,1.4412E7,9.0429E6,,7.2748E6,4.3074E6,,2.2085E7,7.3853E6,,23,23,2,3,4,4,12,0,17,7,2,7,3,0,14,5,0,5,21,0,Carbamidomethylation; Deamidation (NQ),201563,E3 ubiquitin-protein ligase RBBP6 OS=Homo sapiens OX=9606 GN=RBBP6 PE=1 SV=1
1690,1290,Q96SY0|INT14_HUMAN,99.2,168.17,40,18,11,9,9,2,18,9,10,5,0,7,0,0,0,4,0,9,0,2.4984E7,2.1025E7,2.2351E7,2.4529E7,1.1577E7,1.7207E7,8.689E6,1.1878E7,1.6535E6,,2.04E7,,,,1.2178E6,,5.4041E6,,18,18,9,5,5,5,2,17,3,5,1,0,8,0,0,0,1,0,10,0,Carbamidomethylation; Deamidation (NQ),57471,Integrator complex subunit 14 OS=Homo sapiens OX=9606 GN=INTS14 PE=1 SV=2
1621,986,Q9BTE3|MCMBP_HUMAN,99.2,168.12,47,14,20,6,8,6,6,0,0,3,0,8,0,2,8,2,5,6,0,3.3646E7,8.471E7,1.4774E7,9.018E7,1.8896E7,9.7209E6,,,1.2324E6,,1.4716E5,,5.6845E6,6.5129E6,2.9417E6,3.2517E7,4.0879E6,,23,23,9,16,6,10,4,5,0,0,3,0,1,0,4,6,2,7,5,0,Carbamidomethylation; Deamidation (NQ),72980,Mini-chromosome maintenance complex-binding protein OS=Homo sapiens OX=9606 GN=MCMBP PE=1 SV=2
1545,1038,P09110|THIK_HUMAN,99.2,168.06,59,3,15,20,17,12,21,25,14,2,12,2,3,0,0,4,4,0,0,2.6411E6,2.2113E7,1.7603E7,8.8029E7,1.7237E7,1.5561E7,3.5401E7,2.8179E7,3.0309E6,2.8974E7,1.3845E7,7.1678E4,,,2.351E6,6.3598E6,,,17,17,1,6,12,8,6,12,14,12,1,9,2,2,0,0,2,2,0,0,Carbamidomethylation; Deamidation (NQ),44292,3-ketoacyl-CoA thiolase  peroxisomal OS=Homo sapiens OX=9606 GN=ACAA1 PE=1 SV=2
1145,2219,P16402|H13_HUMAN,99.1,168.06,43,17,17,13,15,15,14,0,12,0,0,3,14,5,0,14,33,0,0,,,,,,,,,,,,,,,,7.3878E6,,,14,1,29,28,30,26,24,11,0,3,0,0,5,2,4,0,7,7,0,0,,22350,Histone H1.3 OS=Homo sapiens OX=9606 GN=H1-3 PE=1 SV=2
1927,1211,Q9Y2A7|NCKP1_HUMAN,99.2,168.05,21,7,4,1,5,5,4,1,0,3,1,1,2,0,0,0,0,0,0,2.9263E7,1.4956E7,6.9216E6,6.1483E7,3.6785E7,1.6295E7,4.3296E6,,2.6368E6,8.4206E6,1.098E7,7.9534E5,,,,,,,16,16,10,3,1,7,11,6,2,0,4,1,3,1,0,0,0,0,0,0,Carbamidomethylation,128790,Nck-associated protein 1 OS=Homo sapiens OX=9606 GN=NCKAP1 PE=1 SV=1
1423,1162,Q96SB3|NEB2_HUMAN,99.2,168.04,32,2,7,3,3,6,0,6,4,2,6,2,0,15,18,4,14,11,2,1.5801E6,2.1369E7,4.2712E6,1.2938E6,2.0772E7,,1.1484E7,4.6195E6,1.8935E6,1.2545E7,5.1056E6,,8.4762E7,3.517E7,1.3721E6,4.8898E7,1.4526E7,3.1002E5,27,27,1,8,3,1,6,0,3,1,2,3,1,0,31,19,3,10,17,1,Carbamidomethylation; Deamidation (NQ),89334,Neurabin-2 OS=Homo sapiens OX=9606 GN=PPP1R9B PE=1 SV=3
1208,1316,Q9C0C2|TB182_HUMAN,99.2,168.02,33,2,0,0,1,0,1,4,4,2,0,1,0,11,18,4,11,9,3,7.6299E6,,,9.6634E6,,3.2218E6,1.1112E7,1.0251E7,1.5917E6,,1.9957E6,,6.9736E7,3.5854E7,6.5077E6,7.5211E7,7.1418E6,6.17E5,33,33,3,0,0,1,0,2,4,9,2,0,3,0,35,36,8,21,30,4,Carbamidomethylation; Deamidation (NQ); Oxidation (M),181795,182 kDa tankyrase-1-binding protein OS=Homo sapiens OX=9606 GN=TNKS1BP1 PE=1 SV=4
1324,1088,Q04206|TF65_HUMAN,99.2,167.91,36,7,17,8,14,12,11,5,6,5,5,9,5,0,0,0,3,3,0,3.1566E7,8.3884E7,1.3471E7,1.4127E8,6.6567E7,2.4739E7,4.6635E6,2.0106E7,7.3487E5,1.0427E7,1.1796E7,1.5257E6,,,,6.9453E6,3.077E6,,19,18,5,13,5,15,18,8,8,6,1,4,5,2,0,0,0,14,26,0,Carbamidomethylation; Deamidation (NQ),60219,Transcription factor p65 OS=Homo sapiens OX=9606 GN=RELA PE=1 SV=2
1494,1106,Q96P11|NSUN5_HUMAN,99.2,167.86,64,17,21,26,21,15,29,16,12,6,6,6,6,0,0,0,0,0,0,2.9632E7,4.9355E7,3.078E7,1.3693E8,4.8623E7,2.107E7,2.9965E7,3.3034E7,8.3243E6,0,3.2593E7,4.2784E6,,,,,,,22,22,11,11,14,9,11,12,13,4,4,2,5,2,0,0,0,0,0,0,Carbamidomethylation; Deamidation (NQ),46692,Probable 28S rRNA (cytosine-C(5))-methyltransferase OS=Homo sapiens OX=9606 GN=NSUN5 PE=1 SV=2
1749,1138,Q14997|PSME4_HUMAN,99.2,167.82,17,4,5,3,6,5,4,2,0,0,1,0,0,0,0,0,0,0,0,1.0369E7,3.6648E7,4.2345E6,5.3034E7,3.626E7,8.521E6,6.7709E6,,,1.3504E6,,,,,,,,,22,22,7,12,5,8,21,8,2,0,0,1,0,0,0,0,0,0,0,0,Carbamidomethylation,211332,Proteasome activator complex subunit 4 OS=Homo sapiens OX=9606 GN=PSME4 PE=1 SV=2
1529,1205,Q8NBJ5|GT251_HUMAN,99.2,167.78,33,11,11,8,9,17,9,3,2,0,6,5,0,0,3,3,6,3,0,5.3042E7,5.5531E7,1.0998E7,5.8365E7,6.3263E7,1.3378E7,5.8175E6,4.387E6,,1.3093E7,9.0515E6,,,3.3211E6,3.0753E6,1.5187E7,5.3517E6,,19,19,8,10,7,12,17,7,2,2,0,4,3,0,0,2,3,4,11,0,Carbamidomethylation; Deamidation (NQ),71636,Procollagen galactosyltransferase 1 OS=Homo sapiens OX=9606 GN=COLGALT1 PE=1 SV=1
1188,1706,Q6GMV3|PTRD1_HUMAN,99.2,167.51,76,49,49,43,41,31,61,21,0,0,21,21,21,47,34,23,31,31,24,3.0466E7,2.1293E7,8.37E6,1.0924E8,8.0579E7,3.1325E7,1.7296E6,,,2.7217E6,1.9927E6,3.3854E6,1.1183E8,1.2859E7,1.0039E7,9.2298E7,3.5731E7,2.4314E6,13,13,9,8,6,13,9,17,3,0,0,2,3,8,13,6,4,12,47,3,Carbamidomethylation; Deamidation (NQ); Oxidation (M),15805,Putative peptidyl-tRNA hydrolase PTRHD1 OS=Homo sapiens OX=9606 GN=PTRHD1 PE=1 SV=1
1488,1268,Q9NWU2|GID8_HUMAN,99.2,167.47,79,33,20,11,31,0,25,11,7,5,11,0,0,51,18,10,31,18,10,1.564E7,4.4282E6,2.9944E6,7.7968E7,,9.0999E6,1.8822E7,4.7427E6,1.9464E6,1.6959E7,,,1.078E8,8.1481E6,5.2875E6,7.2928E7,4.1826E6,1.4176E6,17,17,10,2,4,7,0,8,5,1,3,8,0,0,23,4,4,9,8,3,Carbamidomethylation; Deamidation (NQ),26749,Glucose-induced degradation protein 8 homolog OS=Homo sapiens OX=9606 GN=GID8 PE=1 SV=1
1693,1178,Q9NYK5|RM39_HUMAN,99.2,167.45,63,17,22,16,33,10,20,7,11,4,20,10,0,0,0,0,4,0,0,3.2185E7,3.2131E7,7.9366E6,9.813E7,3.5029E7,1.352E7,7.9188E6,1.2099E7,1.8448E6,2.6476E7,9.2084E6,,,,,4.3512E6,,,21,21,9,7,6,13,5,6,3,5,1,11,3,0,0,0,0,1,0,0,Carbamidomethylation,38712,39S ribosomal protein L39  mitochondrial OS=Homo sapiens OX=9606 GN=MRPL39 PE=1 SV=3
945,1857,Q9UHA3|RLP24_HUMAN,99.2,167.41,85,7,21,18,12,7,7,50,45,34,26,31,26,57,45,35,47,31,18,1.6616E7,3.6065E7,1.6675E7,2.9747E7,1.9876E7,6.8083E6,5.824E7,5.0282E7,1.1043E7,2.5885E7,3.6689E7,2.8063E6,2.1258E8,6.3783E7,1.013E7,2.9551E8,8.6007E7,3.6592E6,20,20,2,6,5,2,4,2,17,8,7,8,8,3,40,21,8,45,57,5,Carbamidomethylation; Deamidation (NQ); Oxidation (M),19621,Probable ribosome biogenesis protein RLP24 OS=Homo sapiens OX=9606 GN=RSL24D1 PE=1 SV=1
1540,1142,P61421|VA0D1_HUMAN,99.2,167.28,46,19,10,6,25,12,21,13,12,9,7,12,0,0,0,0,4,4,0,4.6853E7,2.4795E7,1.754E7,1.746E8,5.7483E7,1.5577E7,1.1629E7,5.4275E7,8.9656E6,1.8762E7,2.8632E7,,,,,8.9715E6,1.8017E6,,16,16,14,5,3,14,13,3,10,9,5,4,4,0,0,0,0,2,4,0,Carbamidomethylation; Deamidation (NQ),40329,V-type proton ATPase subunit d 1 OS=Homo sapiens OX=9606 GN=ATP6V0D1 PE=1 SV=1
1761,1145,Q96BP3|PPWD1_HUMAN,99.2,167.20,41,5,4,4,18,10,10,7,11,0,5,2,4,0,0,0,0,0,0,8.2051E6,1.762E7,1.0824E7,2.1135E8,8.5975E7,2E7,2.3079E7,2.6121E7,,1.2623E7,6.9245E6,4.994E6,,,,,,,22,22,4,3,2,17,10,8,6,7,0,3,1,2,0,0,0,0,0,0,Carbamidomethylation,73575,Peptidylprolyl isomerase domain and WD repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=PPWD1 PE=1 SV=1
1311,2207,P53985|MOT1_HUMAN,99.1,167.14,14,7,11,12,7,12,11,6,6,0,4,6,3,0,0,0,0,0,0,3.4081E7,1.2311E8,1.1402E7,1.5124E8,8.075E7,7.0943E6,2.6162E7,7.29E7,,3.2631E7,3.6848E7,4.1831E5,,,,,,,12,12,13,20,18,12,12,11,13,15,0,10,10,1,0,0,0,0,0,0,Deamidation (NQ),53944,Monocarboxylate transporter 1 OS=Homo sapiens OX=9606 GN=SLC16A1 PE=1 SV=3
1245,1710,Q9NR56|MBNL1_HUMAN,99.2,167.14,57,11,14,16,5,6,16,16,16,0,6,8,8,16,5,21,16,27,0,6.5164E7,1.5009E8,5.2261E7,1.5901E8,8.8354E7,5.0425E7,3.9072E7,5.0456E7,,1.5388E7,5.5719E6,8.1432E6,1.3341E7,6.1817E6,5.8593E6,2.2762E7,1.0731E7,,19,19,9,11,19,5,9,10,12,10,0,2,2,4,4,5,10,10,25,0,Carbamidomethylation; Deamidation (NQ),41817,Muscleblind-like protein 1 OS=Homo sapiens OX=9606 GN=MBNL1 PE=1 SV=2
1159,1160,Q96AG4|LRC59_HUMAN,99.2,167.09,52,31,24,21,20,7,27,22,10,10,11,24,10,11,11,5,5,5,0,1.1462E8,9.7546E7,7.1257E7,1.9372E8,2.8879E7,4.9321E7,4.4128E7,3.48E7,1.7222E7,1.4146E7,7.1066E7,7.0441E6,4.486E6,4.6444E6,3.0794E6,1.7368E7,1.1912E7,,20,20,11,14,12,12,19,15,14,7,7,6,13,5,7,5,4,3,18,0,Carbamidomethylation; Deamidation (NQ),34930,Leucine-rich repeat-containing protein 59 OS=Homo sapiens OX=9606 GN=LRRC59 PE=1 SV=1
1517,1158,Q13907|IDI1_HUMAN,99.2,167.03,88,24,25,10,43,10,22,24,35,19,4,12,0,19,8,8,15,8,0,3.8451E7,4.4697E7,4.9552E6,1.8264E8,2.302E7,2.8379E7,3.3339E7,3.806E7,1.5842E6,0,1.903E7,,2.6349E7,7.7207E6,3.4384E6,1.8443E7,1.3098E7,,18,18,8,4,2,15,5,9,5,5,2,2,1,0,5,3,1,6,21,0,Carbamidomethylation; Deamidation (NQ),26319,Isopentenyl-diphosphate Delta-isomerase 1 OS=Homo sapiens OX=9606 GN=IDI1 PE=1 SV=2
1505,1351,Q6WKZ4|RFIP1_HUMAN,99.2,167.01,26,1,1,1,5,4,2,3,3,0,1,1,1,10,5,5,10,11,0,6.368E6,9.2273E6,3.2449E6,4.5202E7,1.4556E7,4.6505E6,1.0274E7,9.4828E6,,8.9069E6,1.1455E7,7.36E5,4.3399E7,1.2133E7,5.7573E6,2.9326E7,1.378E7,,26,26,1,3,1,5,8,2,5,3,0,2,1,3,17,10,4,13,18,0,Deamidation (NQ),137167,Rab11 family-interacting protein 1 OS=Homo sapiens OX=9606 GN=RAB11FIP1 PE=1 SV=3
611,2108,P62249|RS16_HUMAN,99.2,166.97,76,47,49,47,44,37,36,16,26,23,16,21,49,16,0,0,12,10,0,1.2406E9,1.4007E9,5.8431E8,3.2218E9,8.0751E8,3.9457E8,7.0972E7,6.9508E7,1.7321E6,1.5262E8,2.3513E8,1.7235E7,1.131E7,,,2.4595E7,3.9783E6,,17,17,68,66,54,54,49,37,50,21,3,47,14,13,5,0,0,7,3,0,Carbamidomethylation; Deamidation (NQ),16445,40S ribosomal protein S16 OS=Homo sapiens OX=9606 GN=RPS16 PE=1 SV=2
1386,1388,O95239|KIF4A_HUMAN,99.2,166.90,35,2,5,4,2,8,5,4,4,5,2,3,0,4,1,4,4,8,0,1.8674E7,2.7376E7,9.9233E6,1.0578E7,5.321E7,6.3151E6,1.9135E7,2.1252E6,2.9971E6,1.1919E7,1.235E7,,6.6974E6,1.858E6,5.8359E5,2.066E7,8.8672E6,,36,34,7,9,6,4,14,8,9,6,2,5,5,0,5,3,5,11,21,0,Carbamidomethylation; Deamidation (NQ),139881,Chromosome-associated kinesin KIF4A OS=Homo sapiens OX=9606 GN=KIF4A PE=1 SV=3
1192,2085,Q16718|NDUA5_HUMAN,99.2,166.90,88,31,30,45,44,22,58,0,27,0,0,21,0,37,28,16,23,33,0,4.05E7,2.3597E7,3.2383E7,1.4502E8,3.3915E7,4.7396E7,,7.585E6,,,3.7816E7,,1.3351E7,9.2175E6,4.0192E6,5.818E7,3.0998E7,,14,14,9,11,13,9,6,15,0,1,0,0,4,0,12,8,2,9,64,0,Carbamidomethylation; Deamidation (NQ),13459,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 OS=Homo sapiens OX=9606 GN=NDUFA5 PE=1 SV=3
1314,1278,Q12824|SNF5_HUMAN,99.2,166.87,47,14,14,16,8,24,19,20,14,10,14,16,8,4,0,4,11,11,0,3.2446E7,1.478E8,2.7897E7,9.6115E7,1.4076E8,3.8131E7,6.2412E7,7.8228E7,1.4416E7,6.5499E7,6.8201E7,1.0685E7,2.4284E6,,1.7184E6,2.536E7,9.0856E6,,23,23,6,5,5,5,13,6,18,13,9,11,9,5,3,0,3,6,17,0,Carbamidomethylation; Deamidation (NQ),44141,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1 OS=Homo sapiens OX=9606 GN=SMARCB1 PE=1 SV=2
1101,1828,Q9Y3C6|PPIL1_HUMAN,99.2,166.73,78,51,61,31,29,37,25,32,39,23,33,39,39,0,0,27,23,0,0,1.8664E8,2.4835E8,7.3961E7,4.1736E8,2.3881E8,4.4892E7,3.512E7,1.0053E8,1.2549E7,1.2164E8,6.34E7,1.553E7,,,3.0091E6,3.9767E7,,,18,17,21,26,12,19,24,15,8,12,11,17,11,8,0,0,4,4,0,0,Carbamidomethylation; Deamidation (NQ); Oxidation (M),18237,Peptidyl-prolyl cis-trans isomerase-like 1 OS=Homo sapiens OX=9606 GN=PPIL1 PE=1 SV=1
1326,1071,Q99816|TS101_HUMAN,99.2,166.72,42,16,6,18,19,18,18,7,7,8,8,11,0,10,5,4,5,4,0,2.853E7,2.7682E7,2.3007E7,1.4161E8,6.2902E7,1.8338E8,1.4779E7,9.3115E6,3.7312E6,2.0325E7,2.2302E7,,2.0459E7,4.0482E6,1.8618E6,1.1207E6,6.6572E6,,22,22,9,3,10,11,34,10,4,3,10,8,5,0,8,3,3,2,7,0,Deamidation (NQ),43944,Tumor susceptibility gene 101 protein OS=Homo sapiens OX=9606 GN=TSG101 PE=1 SV=2
